,_id,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
3205,5e9ed0b93b43ce838955932d,18/02/2020,18,2,2020,0,0,Finland,FI,FIN,5518050
3206,5e9ed0b93b43ce838955932e,17/02/2020,17,2,2020,0,0,Finland,FI,FIN,5518050
3207,5e9ed0b93b43ce838955932f,16/02/2020,16,2,2020,0,0,Finland,FI,FIN,5518050
3208,5e9ed0b93b43ce8389559330,15/02/2020,15,2,2020,0,0,Finland,FI,FIN,5518050
3209,5e9ed0b93b43ce8389559331,14/02/2020,14,2,2020,0,0,Finland,FI,FIN,5518050
3210,5e9ed0b93b43ce8389559332,13/02/2020,13,2,2020,0,0,Finland,FI,FIN,5518050
3211,5e9ed0b93b43ce8389559333,12/02/2020,12,2,2020,0,0,Finland,FI,FIN,5518050
3212,5e9ed0b93b43ce8389559334,11/02/2020,11,2,2020,0,0,Finland,FI,FIN,5518050
3213,5e9ed0b93b43ce8389559335,10/02/2020,10,2,2020,0,0,Finland,FI,FIN,5518050
3214,5e9ed0b93b43ce8389559336,09/02/2020,9,2,2020,0,0,Finland,FI,FIN,5518050
3215,5e9ed0b93b43ce8389559337,08/02/2020,8,2,2020,0,0,Finland,FI,FIN,5518050
3216,5e9ed0b93b43ce8389559338,07/02/2020,7,2,2020,0,0,Finland,FI,FIN,5518050
3217,5e9ed0b93b43ce8389559339,06/02/2020,6,2,2020,0,0,Finland,FI,FIN,5518050
3218,5e9ed0b93b43ce838955933a,05/02/2020,5,2,2020,0,0,Finland,FI,FIN,5518050
3219,5e9ed0b93b43ce838955933b,04/02/2020,4,2,2020,0,0,Finland,FI,FIN,5518050
3220,5e9ed0b93b43ce838955933c,03/02/2020,3,2,2020,0,0,Finland,FI,FIN,5518050
3221,5e9ed0b93b43ce838955933d,02/02/2020,2,2,2020,0,0,Finland,FI,FIN,5518050
3222,5e9ed0b93b43ce838955933e,01/02/2020,1,2,2020,0,0,Finland,FI,FIN,5518050
3223,5e9ed0b93b43ce838955933f,31/01/2020,31,1,2020,0,0,Finland,FI,FIN,5518050
3224,5e9ed0b93b43ce8389559340,30/01/2020,30,1,2020,1,0,Finland,FI,FIN,5518050
3225,5e9ed0b93b43ce8389559341,29/01/2020,29,1,2020,0,0,Finland,FI,FIN,5518050
3226,5e9ed0b93b43ce8389559342,28/01/2020,28,1,2020,0,0,Finland,FI,FIN,5518050
3227,5e9ed0b93b43ce8389559343,27/01/2020,27,1,2020,0,0,Finland,FI,FIN,5518050
3228,5e9ed0b93b43ce8389559344,26/01/2020,26,1,2020,0,0,Finland,FI,FIN,5518050
3229,5e9ed0b93b43ce8389559345,25/01/2020,25,1,2020,0,0,Finland,FI,FIN,5518050
3230,5e9ed0b93b43ce8389559346,24/01/2020,24,1,2020,0,0,Finland,FI,FIN,5518050
3231,5e9ed0b93b43ce8389559347,23/01/2020,23,1,2020,0,0,Finland,FI,FIN,5518050
3232,5e9ed0b93b43ce8389559348,22/01/2020,22,1,2020,0,0,Finland,FI,FIN,5518050
3233,5e9ed0b93b43ce8389559349,21/01/2020,21,1,2020,0,0,Finland,FI,FIN,5518050
3234,5e9ed0b93b43ce838955934a,20/01/2020,20,1,2020,0,0,Finland,FI,FIN,5518050
3235,5e9ed0b93b43ce838955934b,19/01/2020,19,1,2020,0,0,Finland,FI,FIN,5518050
3236,5e9ed0b93b43ce838955934c,18/01/2020,18,1,2020,0,0,Finland,FI,FIN,5518050
3237,5e9ed0b93b43ce838955934d,17/01/2020,17,1,2020,0,0,Finland,FI,FIN,5518050
3238,5e9ed0b93b43ce838955934e,16/01/2020,16,1,2020,0,0,Finland,FI,FIN,5518050
3239,5e9ed0b93b43ce838955934f,15/01/2020,15,1,2020,0,0,Finland,FI,FIN,5518050
3240,5e9ed0b93b43ce8389559350,14/01/2020,14,1,2020,0,0,Finland,FI,FIN,5518050
3241,5e9ed0b93b43ce8389559351,13/01/2020,13,1,2020,0,0,Finland,FI,FIN,5518050
3242,5e9ed0b93b43ce8389559352,12/01/2020,12,1,2020,0,0,Finland,FI,FIN,5518050
3243,5e9ed0b93b43ce8389559353,11/01/2020,11,1,2020,0,0,Finland,FI,FIN,5518050
3244,5e9ed0b93b43ce8389559354,10/01/2020,10,1,2020,0,0,Finland,FI,FIN,5518050
3245,5e9ed0b93b43ce8389559355,09/01/2020,9,1,2020,0,0,Finland,FI,FIN,5518050
3246,5e9ed0b93b43ce8389559356,08/01/2020,8,1,2020,0,0,Finland,FI,FIN,5518050
3247,5e9ed0b93b43ce8389559357,07/01/2020,7,1,2020,0,0,Finland,FI,FIN,5518050
3248,5e9ed0b93b43ce8389559358,06/01/2020,6,1,2020,0,0,Finland,FI,FIN,5518050
3249,5e9ed0b93b43ce8389559359,05/01/2020,5,1,2020,0,0,Finland,FI,FIN,5518050
3250,5e9ed0b93b43ce838955935a,04/01/2020,4,1,2020,0,0,Finland,FI,FIN,5518050
3251,5e9ed0b93b43ce838955935b,03/01/2020,3,1,2020,0,0,Finland,FI,FIN,5518050
3252,5e9ed0b93b43ce838955935c,02/01/2020,2,1,2020,0,0,Finland,FI,FIN,5518050
3253,5e9ed0b93b43ce838955935d,01/01/2020,1,1,2020,0,0,Finland,FI,FIN,5518050
3254,5e9ed0b93b43ce838955935e,31/12/2019,31,12,2019,0,0,Finland,FI,FIN,5518050
3255,5e9ed0b93b43ce838955935f,10/04/2020,10,4,2020,4286,1341,France,FR,FRA,66987244
3256,5e9ed0b93b43ce8389559360,09/04/2020,9,4,2020,3881,541,France,FR,FRA,66987244
3257,5e9ed0b93b43ce8389559361,08/04/2020,8,4,2020,3777,1417,France,FR,FRA,66987244
3258,5e9ed0b93b43ce8389559362,07/04/2020,7,4,2020,3912,833,France,FR,FRA,66987244
3259,5e9ed0b93b43ce8389559363,06/04/2020,6,4,2020,1873,518,France,FR,FRA,66987244
3260,5e9ed0b93b43ce8389559364,05/04/2020,5,4,2020,4267,1053,France,FR,FRA,66987244
3261,5e9ed0b93b43ce8389559365,04/04/2020,4,4,2020,5233,2004,France,FR,FRA,66987244
3262,5e9ed0b93b43ce8389559366,03/04/2020,3,4,2020,2116,471,France,FR,FRA,66987244
3263,5e9ed0b93b43ce8389559367,02/04/2020,2,4,2020,4861,509,France,FR,FRA,66987244
3264,5e9ed0b93b43ce8389559368,01/04/2020,1,4,2020,7578,499,France,FR,FRA,66987244
3265,5e9ed0b93b43ce8389559369,31/03/2020,31,3,2020,4376,418,France,FR,FRA,66987244
3266,5e9ed0b93b43ce838955936a,30/03/2020,30,3,2020,2599,292,France,FR,FRA,66987244
3267,5e9ed0b93b43ce838955936b,29/03/2020,29,3,2020,4611,319,France,FR,FRA,66987244
3268,5e9ed0b93b43ce838955936c,28/03/2020,28,3,2020,3809,299,France,FR,FRA,66987244
3269,5e9ed0b93b43ce838955936d,27/03/2020,27,3,2020,3922,365,France,FR,FRA,66987244
3270,5e9ed0b93b43ce838955936e,26/03/2020,26,3,2020,2931,231,France,FR,FRA,66987244
3271,5e9ed0b93b43ce838955936f,25/03/2020,25,3,2020,2446,240,France,FR,FRA,66987244
3272,5e9ed0b93b43ce8389559370,24/03/2020,24,3,2020,3838,186,France,FR,FRA,66987244
3273,5e9ed0b93b43ce8389559371,23/03/2020,23,3,2020,1559,112,France,FR,FRA,66987244
3274,5e9ed0b93b43ce8389559372,22/03/2020,22,3,2020,1847,112,France,FR,FRA,66987244
3275,5e9ed0b93b43ce8389559373,21/03/2020,21,3,2020,1617,78,France,FR,FRA,66987244
3276,5e9ed0b93b43ce8389559374,20/03/2020,20,3,2020,1861,128,France,FR,FRA,66987244
3277,5e9ed0b93b43ce8389559375,19/03/2020,19,3,2020,1404,69,France,FR,FRA,66987244
3278,5e9ed0b93b43ce8389559376,18/03/2020,18,3,2020,1097,27,France,FR,FRA,66987244
3279,5e9ed0b93b43ce8389559377,17/03/2020,17,3,2020,1210,21,France,FR,FRA,66987244
3280,5e9ed0b93b43ce8389559378,16/03/2020,16,3,2020,924,36,France,FR,FRA,66987244
3281,5e9ed0b93b43ce8389559379,15/03/2020,15,3,2020,838,12,France,FR,FRA,66987244
3282,5e9ed0b93b43ce838955937a,14/03/2020,14,3,2020,785,18,France,FR,FRA,66987244
3283,5e9ed0b93b43ce838955937b,13/03/2020,13,3,2020,595,13,France,FR,FRA,66987244
3284,5e9ed0b93b43ce838955937c,12/03/2020,12,3,2020,497,15,France,FR,FRA,66987244
3285,5e9ed0b93b43ce838955937d,11/03/2020,11,3,2020,372,3,France,FR,FRA,66987244
3286,5e9ed0b93b43ce838955937e,10/03/2020,10,3,2020,286,11,France,FR,FRA,66987244
3287,5e9ed0b93b43ce838955937f,09/03/2020,9,3,2020,410,9,France,FR,FRA,66987244
3288,5e9ed0b93b43ce8389559380,08/03/2020,8,3,2020,103,1,France,FR,FRA,66987244
3289,5e9ed0b93b43ce8389559381,07/03/2020,7,3,2020,190,2,France,FR,FRA,66987244
3290,5e9ed0b93b43ce8389559382,06/03/2020,6,3,2020,138,3,France,FR,FRA,66987244
3291,5e9ed0b93b43ce8389559383,05/03/2020,5,3,2020,73,0,France,FR,FRA,66987244
3292,5e9ed0b93b43ce8389559384,04/03/2020,4,3,2020,34,1,France,FR,FRA,66987244
3293,5e9ed0b93b43ce8389559385,03/03/2020,3,3,2020,48,1,France,FR,FRA,66987244
3294,5e9ed0b93b43ce8389559386,02/03/2020,2,3,2020,30,0,France,FR,FRA,66987244
3295,5e9ed0b93b43ce8389559387,01/03/2020,1,3,2020,43,0,France,FR,FRA,66987244
3296,5e9ed0b93b43ce8389559388,29/02/2020,29,2,2020,19,0,France,FR,FRA,66987244
3297,5e9ed0b93b43ce8389559389,28/02/2020,28,2,2020,21,0,France,FR,FRA,66987244
3298,5e9ed0b93b43ce838955938a,27/02/2020,27,2,2020,3,1,France,FR,FRA,66987244
3299,5e9ed0b93b43ce838955938b,26/02/2020,26,2,2020,2,0,France,FR,FRA,66987244
3300,5e9ed0b93b43ce838955938c,25/02/2020,25,2,2020,0,0,France,FR,FRA,66987244
3301,5e9ed0b93b43ce838955938d,24/02/2020,24,2,2020,0,0,France,FR,FRA,66987244
3302,5e9ed0b93b43ce838955938e,23/02/2020,23,2,2020,0,0,France,FR,FRA,66987244
3303,5e9ed0b93b43ce838955938f,22/02/2020,22,2,2020,0,0,France,FR,FRA,66987244
3304,5e9ed0b93b43ce8389559390,21/02/2020,21,2,2020,0,0,France,FR,FRA,66987244
3305,5e9ed0b93b43ce8389559391,20/02/2020,20,2,2020,0,0,France,FR,FRA,66987244
3306,5e9ed0b93b43ce8389559392,19/02/2020,19,2,2020,0,0,France,FR,FRA,66987244
3307,5e9ed0b93b43ce8389559393,18/02/2020,18,2,2020,0,0,France,FR,FRA,66987244
3308,5e9ed0b93b43ce8389559394,17/02/2020,17,2,2020,1,0,France,FR,FRA,66987244
3309,5e9ed0b93b43ce8389559395,16/02/2020,16,2,2020,0,0,France,FR,FRA,66987244
3310,5e9ed0b93b43ce8389559396,15/02/2020,15,2,2020,0,1,France,FR,FRA,66987244
3311,5e9ed0b93b43ce8389559397,14/02/2020,14,2,2020,0,0,France,FR,FRA,66987244
3312,5e9ed0b93b43ce8389559398,13/02/2020,13,2,2020,0,0,France,FR,FRA,66987244
3313,5e9ed0b93b43ce8389559399,12/02/2020,12,2,2020,0,0,France,FR,FRA,66987244
3314,5e9ed0b93b43ce838955939a,11/02/2020,11,2,2020,0,0,France,FR,FRA,66987244
3315,5e9ed0b93b43ce838955939b,10/02/2020,10,2,2020,0,0,France,FR,FRA,66987244
3316,5e9ed0b93b43ce838955939c,09/02/2020,9,2,2020,0,0,France,FR,FRA,66987244
3317,5e9ed0b93b43ce838955939d,08/02/2020,8,2,2020,5,0,France,FR,FRA,66987244
3318,5e9ed0b93b43ce838955939e,07/02/2020,7,2,2020,0,0,France,FR,FRA,66987244
3319,5e9ed0b93b43ce838955939f,06/02/2020,6,2,2020,0,0,France,FR,FRA,66987244
3320,5e9ed0b93b43ce83895593a0,05/02/2020,5,2,2020,0,0,France,FR,FRA,66987244
3321,5e9ed0b93b43ce83895593a1,04/02/2020,4,2,2020,0,0,France,FR,FRA,66987244
3322,5e9ed0b93b43ce83895593a2,03/02/2020,3,2,2020,0,0,France,FR,FRA,66987244
3323,5e9ed0b93b43ce83895593a3,02/02/2020,2,2,2020,0,0,France,FR,FRA,66987244
3324,5e9ed0b93b43ce83895593a4,01/02/2020,1,2,2020,0,0,France,FR,FRA,66987244
3325,5e9ed0b93b43ce83895593a5,31/01/2020,31,1,2020,1,0,France,FR,FRA,66987244
3326,5e9ed0b93b43ce83895593a6,30/01/2020,30,1,2020,1,0,France,FR,FRA,66987244
3327,5e9ed0b93b43ce83895593a7,29/01/2020,29,1,2020,1,0,France,FR,FRA,66987244
3328,5e9ed0b93b43ce83895593a8,28/01/2020,28,1,2020,0,0,France,FR,FRA,66987244
3329,5e9ed0b93b43ce83895593a9,27/01/2020,27,1,2020,0,0,France,FR,FRA,66987244
3330,5e9ed0b93b43ce83895593aa,26/01/2020,26,1,2020,0,0,France,FR,FRA,66987244
3331,5e9ed0b93b43ce83895593ab,25/01/2020,25,1,2020,3,0,France,FR,FRA,66987244
3332,5e9ed0b93b43ce83895593ac,24/01/2020,24,1,2020,0,0,France,FR,FRA,66987244
3333,5e9ed0b93b43ce83895593ad,23/01/2020,23,1,2020,0,0,France,FR,FRA,66987244
3334,5e9ed0b93b43ce83895593ae,22/01/2020,22,1,2020,0,0,France,FR,FRA,66987244
3335,5e9ed0b93b43ce83895593af,21/01/2020,21,1,2020,0,0,France,FR,FRA,66987244
3336,5e9ed0b93b43ce83895593b0,20/01/2020,20,1,2020,0,0,France,FR,FRA,66987244
3337,5e9ed0b93b43ce83895593b1,19/01/2020,19,1,2020,0,0,France,FR,FRA,66987244
3338,5e9ed0b93b43ce83895593b2,18/01/2020,18,1,2020,0,0,France,FR,FRA,66987244
3339,5e9ed0b93b43ce83895593b3,17/01/2020,17,1,2020,0,0,France,FR,FRA,66987244
3340,5e9ed0b93b43ce83895593b4,16/01/2020,16,1,2020,0,0,France,FR,FRA,66987244
3341,5e9ed0b93b43ce83895593b5,15/01/2020,15,1,2020,0,0,France,FR,FRA,66987244
3342,5e9ed0b93b43ce83895593b6,14/01/2020,14,1,2020,0,0,France,FR,FRA,66987244
3343,5e9ed0b93b43ce83895593b7,13/01/2020,13,1,2020,0,0,France,FR,FRA,66987244
3344,5e9ed0b93b43ce83895593b8,12/01/2020,12,1,2020,0,0,France,FR,FRA,66987244
3345,5e9ed0b93b43ce83895593b9,11/01/2020,11,1,2020,0,0,France,FR,FRA,66987244
3346,5e9ed0b93b43ce83895593ba,10/01/2020,10,1,2020,0,0,France,FR,FRA,66987244
3347,5e9ed0b93b43ce83895593bb,09/01/2020,9,1,2020,0,0,France,FR,FRA,66987244
3348,5e9ed0b93b43ce83895593bc,08/01/2020,8,1,2020,0,0,France,FR,FRA,66987244
3349,5e9ed0b93b43ce83895593bd,07/01/2020,7,1,2020,0,0,France,FR,FRA,66987244
3350,5e9ed0b93b43ce83895593be,06/01/2020,6,1,2020,0,0,France,FR,FRA,66987244
3351,5e9ed0b93b43ce83895593bf,05/01/2020,5,1,2020,0,0,France,FR,FRA,66987244
3352,5e9ed0b93b43ce83895593c0,04/01/2020,4,1,2020,0,0,France,FR,FRA,66987244
3353,5e9ed0b93b43ce83895593c1,03/01/2020,3,1,2020,0,0,France,FR,FRA,66987244
3354,5e9ed0b93b43ce83895593c2,02/01/2020,2,1,2020,0,0,France,FR,FRA,66987244
3355,5e9ed0b93b43ce83895593c3,01/01/2020,1,1,2020,0,0,France,FR,FRA,66987244
3356,5e9ed0b93b43ce83895593c4,31/12/2019,31,12,2019,0,0,France,FR,FRA,66987244
3357,5e9ed0b93b43ce83895593c5,10/04/2020,10,4,2020,0,0,French_Polynesia,PF,PYF,277679
3358,5e9ed0b93b43ce83895593c6,09/04/2020,9,4,2020,4,0,French_Polynesia,PF,PYF,277679
3359,5e9ed0b93b43ce83895593c7,08/04/2020,8,4,2020,6,0,French_Polynesia,PF,PYF,277679
3360,5e9ed0b93b43ce83895593c8,07/04/2020,7,4,2020,0,0,French_Polynesia,PF,PYF,277679
3361,5e9ed0b93b43ce83895593c9,06/04/2020,6,4,2020,1,0,French_Polynesia,PF,PYF,277679
3362,5e9ed0b93b43ce83895593ca,05/04/2020,5,4,2020,1,0,French_Polynesia,PF,PYF,277679
3363,5e9ed0b93b43ce83895593cb,04/04/2020,4,4,2020,2,0,French_Polynesia,PF,PYF,277679
3364,5e9ed0b93b43ce83895593cc,03/04/2020,3,4,2020,0,0,French_Polynesia,PF,PYF,277679
3365,5e9ed0b93b43ce83895593cd,02/04/2020,2,4,2020,0,0,French_Polynesia,PF,PYF,277679
3366,5e9ed0b93b43ce83895593ce,01/04/2020,1,4,2020,1,0,French_Polynesia,PF,PYF,277679
3367,5e9ed0b93b43ce83895593cf,31/03/2020,31,3,2020,1,0,French_Polynesia,PF,PYF,277679
3368,5e9ed0b93b43ce83895593d0,30/03/2020,30,3,2020,1,0,French_Polynesia,PF,PYF,277679
3369,5e9ed0b93b43ce83895593d1,29/03/2020,29,3,2020,4,0,French_Polynesia,PF,PYF,277679
3370,5e9ed0b93b43ce83895593d2,28/03/2020,28,3,2020,0,0,French_Polynesia,PF,PYF,277679
3371,5e9ed0b93b43ce83895593d3,27/03/2020,27,3,2020,5,0,French_Polynesia,PF,PYF,277679
3372,5e9ed0b93b43ce83895593d4,26/03/2020,26,3,2020,0,0,French_Polynesia,PF,PYF,277679
3373,5e9ed0b93b43ce83895593d5,25/03/2020,25,3,2020,2,0,French_Polynesia,PF,PYF,277679
3374,5e9ed0b93b43ce83895593d6,24/03/2020,24,3,2020,5,0,French_Polynesia,PF,PYF,277679
3375,5e9ed0b93b43ce83895593d7,23/03/2020,23,3,2020,1,0,French_Polynesia,PF,PYF,277679
3376,5e9ed0b93b43ce83895593d8,22/03/2020,22,3,2020,2,0,French_Polynesia,PF,PYF,277679
3377,5e9ed0b93b43ce83895593d9,21/03/2020,21,3,2020,12,0,French_Polynesia,PF,PYF,277679
3378,5e9ed0b93b43ce83895593da,20/03/2020,20,3,2020,0,0,French_Polynesia,PF,PYF,277679
3379,5e9ed0b93b43ce83895593db,19/03/2020,19,3,2020,3,0,French_Polynesia,PF,PYF,277679
3380,5e9ed0b93b43ce83895593dc,10/04/2020,10,4,2020,11,0,Gabon,GA,GAB,2119275
3381,5e9ed0b93b43ce83895593dd,09/04/2020,9,4,2020,3,0,Gabon,GA,GAB,2119275
3382,5e9ed0b93b43ce83895593de,08/04/2020,8,4,2020,9,0,Gabon,GA,GAB,2119275
3383,5e9ed0b93b43ce83895593df,07/04/2020,7,4,2020,0,0,Gabon,GA,GAB,2119275
3384,5e9ed0b93b43ce83895593e0,06/04/2020,6,4,2020,0,0,Gabon,GA,GAB,2119275
3385,5e9ed0b93b43ce83895593e1,05/04/2020,5,4,2020,0,0,Gabon,GA,GAB,2119275
3386,5e9ed0b93b43ce83895593e2,04/04/2020,4,4,2020,3,0,Gabon,GA,GAB,2119275
3387,5e9ed0b93b43ce83895593e3,03/04/2020,3,4,2020,0,0,Gabon,GA,GAB,2119275
3388,5e9ed0b93b43ce83895593e4,02/04/2020,2,4,2020,2,0,Gabon,GA,GAB,2119275
3389,5e9ed0b93b43ce83895593e5,01/04/2020,1,4,2020,9,0,Gabon,GA,GAB,2119275
3390,5e9ed0b93b43ce83895593e6,31/03/2020,31,3,2020,0,0,Gabon,GA,GAB,2119275
3391,5e9ed0b93b43ce83895593e7,30/03/2020,30,3,2020,0,0,Gabon,GA,GAB,2119275
3392,5e9ed0b93b43ce83895593e8,29/03/2020,29,3,2020,0,0,Gabon,GA,GAB,2119275
3393,5e9ed0b93b43ce83895593e9,28/03/2020,28,3,2020,0,0,Gabon,GA,GAB,2119275
3394,5e9ed0b93b43ce83895593ea,27/03/2020,27,3,2020,1,0,Gabon,GA,GAB,2119275
3395,5e9ed0b93b43ce83895593eb,26/03/2020,26,3,2020,0,0,Gabon,GA,GAB,2119275
3396,5e9ed0b93b43ce83895593ec,25/03/2020,25,3,2020,0,0,Gabon,GA,GAB,2119275
3397,5e9ed0b93b43ce83895593ed,24/03/2020,24,3,2020,0,0,Gabon,GA,GAB,2119275
3398,5e9ed0b93b43ce83895593ee,23/03/2020,23,3,2020,3,0,Gabon,GA,GAB,2119275
3399,5e9ed0b93b43ce83895593ef,22/03/2020,22,3,2020,0,0,Gabon,GA,GAB,2119275
3400,5e9ed0b93b43ce83895593f0,21/03/2020,21,3,2020,0,1,Gabon,GA,GAB,2119275
3401,5e9ed0b93b43ce83895593f1,20/03/2020,20,3,2020,0,0,Gabon,GA,GAB,2119275
3402,5e9ed0b93b43ce83895593f2,19/03/2020,19,3,2020,2,0,Gabon,GA,GAB,2119275
3403,5e9ed0b93b43ce83895593f3,18/03/2020,18,3,2020,0,0,Gabon,GA,GAB,2119275
3404,5e9ed0b93b43ce83895593f4,17/03/2020,17,3,2020,0,0,Gabon,GA,GAB,2119275
3405,5e9ed0b93b43ce83895593f5,16/03/2020,16,3,2020,0,0,Gabon,GA,GAB,2119275
3406,5e9ed0b93b43ce83895593f6,15/03/2020,15,3,2020,0,0,Gabon,GA,GAB,2119275
3407,5e9ed0b93b43ce83895593f7,13/03/2020,13,3,2020,1,0,Gabon,GA,GAB,2119275
3408,5e9ed0b93b43ce83895593f8,10/04/2020,10,4,2020,0,0,Gambia,GM,GMB,2280102
3409,5e9ed0b93b43ce83895593f9,09/04/2020,9,4,2020,0,0,Gambia,GM,GMB,2280102
3410,5e9ed0b93b43ce83895593fa,08/04/2020,8,4,2020,0,0,Gambia,GM,GMB,2280102
3411,5e9ed0b93b43ce83895593fb,07/04/2020,7,4,2020,0,0,Gambia,GM,GMB,2280102
3412,5e9ed0b93b43ce83895593fc,06/04/2020,6,4,2020,0,0,Gambia,GM,GMB,2280102
3413,5e9ed0b93b43ce83895593fd,05/04/2020,5,4,2020,0,0,Gambia,GM,GMB,2280102
3414,5e9ed0b93b43ce83895593fe,04/04/2020,4,4,2020,0,0,Gambia,GM,GMB,2280102
3415,5e9ed0b93b43ce83895593ff,03/04/2020,3,4,2020,0,0,Gambia,GM,GMB,2280102
3416,5e9ed0b93b43ce8389559400,02/04/2020,2,4,2020,0,0,Gambia,GM,GMB,2280102
3417,5e9ed0b93b43ce8389559401,01/04/2020,1,4,2020,0,0,Gambia,GM,GMB,2280102
3418,5e9ed0b93b43ce8389559402,31/03/2020,31,3,2020,1,0,Gambia,GM,GMB,2280102
3419,5e9ed0b93b43ce8389559403,30/03/2020,30,3,2020,0,0,Gambia,GM,GMB,2280102
3420,5e9ed0b93b43ce8389559404,29/03/2020,29,3,2020,0,0,Gambia,GM,GMB,2280102
3421,5e9ed0b93b43ce8389559405,28/03/2020,28,3,2020,0,0,Gambia,GM,GMB,2280102
3422,5e9ed0b93b43ce8389559406,27/03/2020,27,3,2020,0,0,Gambia,GM,GMB,2280102
3423,5e9ed0b93b43ce8389559407,26/03/2020,26,3,2020,0,0,Gambia,GM,GMB,2280102
3424,5e9ed0b93b43ce8389559408,25/03/2020,25,3,2020,1,0,Gambia,GM,GMB,2280102
3425,5e9ed0b93b43ce8389559409,24/03/2020,24,3,2020,1,1,Gambia,GM,GMB,2280102
3426,5e9ed0b93b43ce838955940a,23/03/2020,23,3,2020,0,0,Gambia,GM,GMB,2280102
3427,5e9ed0b93b43ce838955940b,22/03/2020,22,3,2020,0,0,Gambia,GM,GMB,2280102
3428,5e9ed0b93b43ce838955940c,21/03/2020,21,3,2020,0,0,Gambia,GM,GMB,2280102
3429,5e9ed0b93b43ce838955940d,20/03/2020,20,3,2020,0,0,Gambia,GM,GMB,2280102
3430,5e9ed0b93b43ce838955940e,19/03/2020,19,3,2020,0,0,Gambia,GM,GMB,2280102
3431,5e9ed0b93b43ce838955940f,18/03/2020,18,3,2020,1,0,Gambia,GM,GMB,2280102
3432,5e9ed0b93b43ce8389559410,10/04/2020,10,4,2020,7,0,Georgia,GE,GEO,3731000
3433,5e9ed0b93b43ce8389559411,09/04/2020,9,4,2020,15,0,Georgia,GE,GEO,3731000
3434,5e9ed0b93b43ce8389559412,08/04/2020,8,4,2020,8,1,Georgia,GE,GEO,3731000
3435,5e9ed0b93b43ce8389559413,07/04/2020,7,4,2020,14,0,Georgia,GE,GEO,3731000
3436,5e9ed0b93b43ce8389559414,06/04/2020,6,4,2020,17,2,Georgia,GE,GEO,3731000
3437,5e9ed0b93b43ce8389559415,05/04/2020,5,4,2020,9,0,Georgia,GE,GEO,3731000
3438,5e9ed0b93b43ce8389559416,04/04/2020,4,4,2020,27,0,Georgia,GE,GEO,3731000
3439,5e9ed0b93b43ce8389559417,03/04/2020,3,4,2020,6,0,Georgia,GE,GEO,3731000
3440,5e9ed0b93b43ce8389559418,02/04/2020,2,4,2020,5,0,Georgia,GE,GEO,3731000
3441,5e9ed0b93b43ce8389559419,01/04/2020,1,4,2020,12,0,Georgia,GE,GEO,3731000
3442,5e9ed0b93b43ce838955941a,31/03/2020,31,3,2020,8,0,Georgia,GE,GEO,3731000
3443,5e9ed0b93b43ce838955941b,30/03/2020,30,3,2020,5,0,Georgia,GE,GEO,3731000
3444,5e9ed0b93b43ce838955941c,29/03/2020,29,3,2020,4,0,Georgia,GE,GEO,3731000
3445,5e9ed0b93b43ce838955941d,28/03/2020,28,3,2020,2,0,Georgia,GE,GEO,3731000
3446,5e9ed0b93b43ce838955941e,27/03/2020,27,3,2020,6,0,Georgia,GE,GEO,3731000
3447,5e9ed0b93b43ce838955941f,26/03/2020,26,3,2020,3,0,Georgia,GE,GEO,3731000
3448,5e9ed0b93b43ce8389559420,25/03/2020,25,3,2020,9,0,Georgia,GE,GEO,3731000
3449,5e9ed0b93b43ce8389559421,24/03/2020,24,3,2020,7,0,Georgia,GE,GEO,3731000
3450,5e9ed0b93b43ce8389559422,23/03/2020,23,3,2020,5,0,Georgia,GE,GEO,3731000
3451,5e9ed0b93b43ce8389559423,22/03/2020,22,3,2020,6,0,Georgia,GE,GEO,3731000
3452,5e9ed0b93b43ce8389559424,21/03/2020,21,3,2020,3,0,Georgia,GE,GEO,3731000
3453,5e9ed0b93b43ce8389559425,20/03/2020,20,3,2020,6,0,Georgia,GE,GEO,3731000
3454,5e9ed0b93b43ce8389559426,19/03/2020,19,3,2020,0,0,Georgia,GE,GEO,3731000
3455,5e9ed0b93b43ce8389559427,18/03/2020,18,3,2020,1,0,Georgia,GE,GEO,3731000
3456,5e9ed0b93b43ce8389559428,17/03/2020,17,3,2020,3,0,Georgia,GE,GEO,3731000
3457,5e9ed0b93b43ce8389559429,16/03/2020,16,3,2020,0,0,Georgia,GE,GEO,3731000
3458,5e9ed0b93b43ce838955942a,15/03/2020,15,3,2020,0,0,Georgia,GE,GEO,3731000
3459,5e9ed0b93b43ce838955942b,14/03/2020,14,3,2020,5,0,Georgia,GE,GEO,3731000
3460,5e9ed0b93b43ce838955942c,13/03/2020,13,3,2020,1,0,Georgia,GE,GEO,3731000
3461,5e9ed0b93b43ce838955942d,12/03/2020,12,3,2020,1,0,Georgia,GE,GEO,3731000
3462,5e9ed0b93b43ce838955942e,11/03/2020,11,3,2020,8,0,Georgia,GE,GEO,3731000
3463,5e9ed0b93b43ce838955942f,10/03/2020,10,3,2020,2,0,Georgia,GE,GEO,3731000
3464,5e9ed0b93b43ce8389559430,09/03/2020,9,3,2020,1,0,Georgia,GE,GEO,3731000
3465,5e9ed0b93b43ce8389559431,08/03/2020,8,3,2020,3,0,Georgia,GE,GEO,3731000
